match_date,home_team,away_team,home_score,away_score,tournament,city,country,neutral_bool,tournament_weight,home_goals_scored_avg,away_goals_scored_avg,home_goals_conceded_avg,away_goals_conceded_avg,home_form_avg,away_form_avg,home_elo_before,away_elo_before
2020-10-08,Uruguay,Chile,2.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,False,4.0,2.0,0.6,1.2,1.4,1.6,0.8,1553.911576055594,1486.1629557321576
2020-10-08,Paraguay,Peru,2.0,2.0,FIFA World Cup qualification,Asunción,Paraguay,False,4.0,0.6,1.4,1.2,1.8,0.6,1.4,1480.7667185760833,1495.297112436947
2020-10-08,Bulgaria,Hungary,1.0,3.0,UEFA Euro qualification,Sofia,Bulgaria,False,3.0,0.4,0.8,1.6,1.6,1.0,1.2,1472.7526440644538,1512.328862079141
2020-10-09,Brazil,Bolivia,5.0,0.0,FIFA World Cup qualification,São Paulo,Brazil,False,4.0,2.0,0.8,0.4,2.8,2.0,0.0,1569.250421872378,1445.3845259916477
2020-10-09,Colombia,Venezuela,3.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False,4.0,1.0,1.4,0.0,0.8,2.6,1.6,1574.6256449701636,1519.0679195333744
2020-10-10,Liechtenstein,Gibraltar,0.0,1.0,UEFA Nations League,Vaduz,Liechtenstein,False,1.5,0.6,0.8,2.4,3.8,0.8,0.6,1400.2612246011065,1404.5401964076677
2020-10-10,Andorra,Malta,0.0,0.0,UEFA Nations League,Andorra la Vella,Andorra,False,1.5,0.4,0.8,1.4,2.8,0.4,0.2,1392.7633688131937,1373.8326930874284
2020-10-10,Montenegro,Azerbaijan,2.0,0.0,UEFA Nations League,Podgorica,Montenegro,False,1.5,0.6,0.4,1.8,1.4,1.4,0.6,1459.3849468473845,1425.6327116507075
2020-10-10,Faroe Islands,Latvia,1.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False,1.5,1.0,0.6,1.8,1.0,1.8,1.0,1425.3070961988724,1402.3792402230356
2020-10-10,Ukraine,Germany,1.0,2.0,UEFA Nations League,Kyiv,Ukraine,False,1.5,1.6,3.0,1.6,0.6,2.0,2.2,1589.8884419812225,1551.4670473438928
2020-10-10,Spain,Switzerland,1.0,0.0,UEFA Nations League,Madrid,Spain,False,1.5,3.6,2.2,0.4,0.8,2.2,2.0,1616.039811610497,1550.6544534453287
2020-10-10,Luxembourg,Cyprus,2.0,0.0,UEFA Nations League,Luxembourg,Luxembourg,False,1.5,0.8,0.4,2.0,3.2,0.6,0.0,1444.4391441667888,1422.2075226105926
2020-10-11,Scotland,Slovakia,1.0,0.0,UEFA Nations League,Glasgow,Scotland,False,1.5,1.6,1.0,0.8,1.4,2.2,1.0,1531.6122438100303,1481.3079374379708
2020-10-11,Israel,Czech Republic,1.0,2.0,UEFA Nations League,Haifa,Israel,False,1.5,0.6,1.6,1.0,1.2,0.6,1.8,1473.1264161094211,1527.303100770678
2020-10-11,Bosnia and Herzegovina,Netherlands,0.0,0.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,1.5,1.2,1.6,1.4,0.4,1.0,2.0,1500.3497281170185,1574.987210265502
2020-10-11,Poland,Italy,0.0,0.0,UEFA Nations League,Gdańsk,Poland,False,1.5,1.8,3.8,1.0,0.4,2.4,2.6,1558.2430150996927,1631.6343669119478
2020-10-11,England,Belgium,2.0,1.0,UEFA Nations League,London,England,False,1.5,3.6,3.8,0.0,0.6,2.6,3.0,1589.1100979407095,1691.29957453551
2020-10-11,Iceland,Denmark,0.0,3.0,UEFA Nations League,Reykjavík,Iceland,False,1.5,1.0,1.6,1.6,0.6,1.4,1.6,1483.2305505705644,1572.457392031737
2020-10-11,Croatia,Sweden,2.0,1.0,UEFA Nations League,Zagreb,Croatia,False,1.5,2.0,1.2,2.0,0.8,1.4,1.4,1540.8015755579047,1551.1378451074124
2020-10-11,France,Portugal,0.0,0.0,UEFA Nations League,Paris,France,False,1.5,2.0,3.0,0.8,0.6,2.6,2.4,1660.0977665509288,1619.4219888884134
2020-10-11,Northern Ireland,Austria,0.0,1.0,UEFA Nations League,Belfast,Northern Ireland,False,1.5,0.8,1.4,2.6,1.2,0.6,1.8,1462.9823538385328,1538.8037204272591
2020-10-11,Norway,Romania,4.0,0.0,UEFA Nations League,Oslo,Norway,False,1.5,2.6,1.0,1.2,2.4,1.8,0.8,1542.103080582045,1518.6137782440849
2020-10-11,Kosovo,Slovenia,0.0,1.0,UEFA Nations League,Pristina,Kosovo,False,1.5,0.8,0.8,2.2,0.8,0.2,1.4,1502.8023716678679,1488.7885790809369
2020-10-11,Armenia,Georgia,2.0,2.0,UEFA Nations League,Tychy,Poland,True,1.5,0.8,1.2,3.0,0.8,0.6,2.0,1472.1650816638644,1541.893481405713
2020-10-11,Greece,Moldova,2.0,0.0,UEFA Nations League,Athens,Greece,False,1.5,1.4,0.6,0.6,2.0,2.6,0.2,1520.8928974856944,1404.368476546306
2020-10-11,Serbia,Hungary,0.0,1.0,UEFA Nations League,Belgrade,Serbia,False,1.5,1.6,1.4,1.6,1.2,1.6,1.8,1555.483072198309,1524.3863584732912
2020-10-11,Estonia,North Macedonia,3.0,3.0,UEFA Nations League,Tallinn,Estonia,False,1.5,0.0,1.4,2.2,1.0,0.2,2.0,1371.8630612198028,1551.7220026020502
2020-10-11,Kazakhstan,Albania,0.0,0.0,UEFA Nations League,Almaty,Kazakhstan,False,1.5,1.4,1.6,1.6,1.0,1.2,1.4,1450.5977271863012,1462.8191646611115
2020-10-11,Finland,Bulgaria,2.0,0.0,UEFA Nations League,Helsinki,Finland,False,1.5,1.6,0.6,0.6,2.2,1.8,0.8,1529.231951805638,1460.6951476703034
2020-10-11,Lithuania,Belarus,2.0,2.0,UEFA Nations League,Vilnius,Lithuania,False,1.5,0.4,0.6,2.4,2.0,0.6,0.6,1369.7744722482191,1458.5376244128101
2020-10-11,Republic of Ireland,Wales,0.0,0.0,UEFA Nations League,Dublin,Republic of Ireland,False,1.5,0.4,1.4,1.0,0.2,0.6,2.6,1493.532941753729,1555.0920363350544
2020-10-11,Russia,Turkey,1.0,1.0,UEFA Nations League,Moscow,Russia,False,1.5,3.4,0.6,1.4,0.4,2.4,1.2,1606.5897711756145,1534.4259261695263
2020-10-13,Faroe Islands,Andorra,2.0,0.0,UEFA Nations League,Tórshavn,Faroe Islands,False,1.5,1.0,0.4,2.0,1.0,1.4,0.6,1424.4109099858988,1392.0230799033395
2020-10-13,Germany,Switzerland,3.0,3.0,UEFA Nations League,Cologne,Germany,False,1.5,2.8,1.8,0.8,1.0,2.2,1.4,1567.8082649620899,1537.7607482210265
2020-10-13,Ukraine,Spain,1.0,0.0,UEFA Nations League,Kyiv,Ukraine,False,1.5,1.4,3.6,2.0,0.2,1.4,2.6,1573.5472243630254,1628.9335168347993
2020-10-13,Azerbaijan,Cyprus,0.0,0.0,UEFA Nations League,Elbasan,Albania,True,1.5,0.4,0.4,1.6,2.6,0.6,0.0,1413.3497667155625,1409.4765702552686
2020-10-13,Montenegro,Luxembourg,1.0,2.0,UEFA Nations League,Podgorica,Montenegro,False,1.5,1.0,1.2,1.8,1.4,1.8,1.2,1471.6678917825295,1457.1700965221128
2020-10-13,Latvia,Malta,0.0,1.0,UEFA Nations League,Riga,Latvia,False,1.5,0.6,0.8,0.6,2.6,1.2,0.4,1403.2754264360092,1374.5729819972826
2020-10-13,Bolivia,Argentina,1.0,2.0,FIFA World Cup qualification,La Paz,Bolivia,False,4.0,0.4,1.2,3.0,0.6,0.0,2.4,1434.8587725055927,1535.3073326088445
2020-10-13,Ecuador,Uruguay,4.0,2.0,FIFA World Cup qualification,Quito,Ecuador,False,4.0,0.6,1.8,2.2,0.6,0.2,2.2,1461.1761364594286,1566.830588161429
2020-10-13,Venezuela,Paraguay,0.0,1.0,FIFA World Cup qualification,Mérida,Venezuela,False,4.0,1.4,0.6,1.4,1.2,1.4,0.6,1505.6048604431337,1481.4354780860392
2020-10-13,Peru,Brazil,2.0,4.0,FIFA World Cup qualification,Lima,Peru,False,4.0,1.2,2.0,2.0,0.4,1.0,2.0,1494.628352926991,1579.776175358433
2020-10-13,Chile,Colombia,2.0,2.0,FIFA World Cup qualification,Santiago,Chile,False,4.0,0.4,1.4,1.6,0.0,0.2,2.6,1473.2439436263226,1588.0887040604043
2020-10-13,Liechtenstein,San Marino,0.0,0.0,UEFA Nations League,Vaduz,Liechtenstein,False,1.5,0.4,0.2,2.4,3.4,0.6,0.0,1386.82871197681,1317.5977940103664
2020-10-14,Scotland,Czech Republic,1.0,0.0,UEFA Nations League,Glasgow,Scotland,False,1.5,1.4,1.6,0.6,1.2,2.2,1.8,1543.2567800598383,1538.799434240495
2020-10-14,Slovakia,Israel,2.0,3.0,UEFA Nations League,Trnava,Slovakia,False,1.5,0.8,0.6,1.0,1.0,1.0,0.6,1469.6634011881629,1461.630082639604
2020-10-14,Italy,Netherlands,1.0,1.0,UEFA Nations League,Bergamo,Italy,False,1.5,2.8,1.2,0.4,0.2,2.2,1.6,1628.3372631944658,1571.8727649316138
2020-10-14,Poland,Bosnia and Herzegovina,3.0,0.0,UEFA Nations League,Wrocław,Poland,False,1.5,1.4,1.2,1.0,0.8,2.0,1.2,1561.5401188171747,1503.4641734509066
2020-10-14,Iceland,Belgium,1.0,2.0,UEFA Nations League,Reykjavík,Iceland,False,1.5,1.0,3.6,2.2,1.0,1.2,2.4,1472.2099007828397,1670.9304910470912
2020-10-14,England,Denmark,0.0,1.0,UEFA Nations League,London,England,False,1.5,2.8,2.0,0.2,0.6,2.6,1.6,1609.4791814291282,1583.4780418194619
2020-10-14,Portugal,Sweden,3.0,0.0,UEFA Nations League,Lisbon,Portugal,False,1.5,2.8,1.2,0.2,1.0,2.6,1.2,1621.2680193443905,1535.980051680149
2020-10-14,Norway,Northern Ireland,1.0,0.0,UEFA Nations League,Oslo,Norway,False,1.5,2.6,0.8,1.2,2.8,1.8,0.4,1554.785014923032,1452.3040658221012
2020-10-14,Romania,Austria,0.0,1.0,UEFA Nations League,Ploiești,Romania,False,1.5,1.0,1.4,2.8,1.2,0.8,1.8,1505.931843903098,1549.4820084436908
2020-10-14,Croatia,France,1.0,2.0,UEFA Nations League,Zagreb,Croatia,False,1.5,1.8,1.8,2.2,0.6,1.4,2.6,1555.959368985168,1658.2517360949516
2020-10-14,North Macedonia,Georgia,1.0,1.0,UEFA Nations League,Skopje,North Macedonia,False,1.5,1.8,1.0,1.2,0.8,2.2,1.6,1545.2497071267992,1539.2001014809098
2020-10-14,Finland,Republic of Ireland,1.0,0.0,UEFA Nations League,Helsinki,Finland,False,1.5,1.4,0.4,0.6,0.6,1.8,0.8,1540.183416509863,1496.1140968435725
2020-10-14,Bulgaria,Wales,0.0,1.0,UEFA Nations League,Sofia,Bulgaria,False,1.5,0.6,1.2,1.4,0.0,0.8,2.6,1449.7436829660783,1552.5108812452108
2020-10-14,Belarus,Kazakhstan,2.0,0.0,UEFA Nations League,Minsk,Belarus,False,1.5,0.8,1.4,2.0,1.2,0.8,1.4,1455.1367564478264,1451.0759252638743
2020-10-14,Estonia,Armenia,1.0,1.0,UEFA Nations League,Tallinn,Estonia,False,1.5,0.6,1.2,2.8,2.8,0.2,0.8,1378.3353566950539,1474.8584615886675
2020-10-14,Greece,Kosovo,0.0,0.0,UEFA Nations League,Athens,Greece,False,1.5,1.4,0.6,0.4,2.0,2.6,0.2,1530.0953316421057,1488.6541138087546
2020-10-14,Moldova,Slovenia,0.0,4.0,UEFA Nations League,Chișinău,Moldova,False,1.5,0.6,1.0,1.6,0.6,0.2,2.0,1395.1660423898948,1502.9368369400502
2020-10-14,Lithuania,Albania,0.0,0.0,UEFA Nations League,Vilnius,Lithuania,False,1.5,0.8,0.8,2.4,1.0,0.8,1.0,1373.1753402132028,1462.3409665835384
2020-10-14,Turkey,Serbia,2.0,2.0,UEFA Nations League,Istanbul,Turkey,False,1.5,0.6,1.0,0.4,1.4,1.2,1.0,1537.2107715175828,1539.449086991026
2020-10-14,Russia,Hungary,0.0,0.0,UEFA Nations League,Moscow,Russia,False,1.5,2.6,1.4,1.6,1.2,2.0,1.8,1603.804925827558,1540.4203436805742
2020-11-11,Kenya,Comoros,1.0,1.0,African Cup of Nations qualification,Nairobi,Kenya,False,1.0,1.0,0.6,1.8,0.6,1.0,1.6,1498.8663048998196,1477.4796639838235
2020-11-11,Guinea,Chad,1.0,0.0,African Cup of Nations qualification,Conakry,Guinea,False,1.0,1.2,0.4,1.2,1.0,1.4,0.8,1524.1832755895125,1463.0198684852849
2020-11-11,Senegal,Guinea-Bissau,2.0,0.0,African Cup of Nations qualification,Thiès,Senegal,False,1.0,1.6,1.2,0.4,1.2,2.4,1.8,1595.8899096795826,1499.3687799835457
2020-11-11,Libya,Equatorial Guinea,2.0,3.0,African Cup of Nations qualification,Radès,Tunisia,True,1.0,2.8,1.4,2.2,1.0,1.2,1.4,1478.260767589535,1470.8898849338545
2020-11-11,Mauritania,Burundi,1.0,1.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,1.0,0.6,0.4,0.8,1.8,1.2,0.4,1517.0321123347314,1449.6523210747075
2020-11-12,Argentina,Paraguay,1.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,4.0,1.2,0.6,0.8,1.0,2.4,1.0,1546.8062235612508,1498.5467272985857
2020-11-12,Uganda,South Sudan,1.0,0.0,African Cup of Nations qualification,Kampala,Uganda,False,1.0,0.6,0.8,0.8,1.0,1.0,1.2,1524.9597815455354,1428.8050953977968
2020-11-12,Hungary,Iceland,2.0,1.0,UEFA Euro qualification,Budapest,Hungary,False,3.0,1.4,0.8,0.8,2.4,2.0,0.6,1542.874301803699,1465.0971977923969
2020-11-12,Northern Ireland,Slovakia,1.0,2.0,UEFA Euro qualification,Belfast,Northern Ireland,False,3.0,0.6,0.8,1.8,1.6,0.4,0.4,1442.6031469613645,1455.7490014216753
2020-11-12,Serbia,Scotland,1.0,1.0,UEFA Euro qualification,Belgrade,Serbia,False,3.0,1.0,1.0,1.4,0.4,1.0,2.2,1539.354256325082,1556.6823115250272
2020-11-12,Georgia,North Macedonia,0.0,1.0,UEFA Euro qualification,Tbilisi,Georgia,False,3.0,1.2,1.8,0.8,1.4,1.8,1.8,1539.4368829922173,1545.0129256154917
2020-11-12,Bolivia,Ecuador,2.0,3.0,FIFA World Cup qualification,La Paz,Bolivia,False,4.0,0.6,1.2,3.2,2.0,0.0,0.8,1423.3598815531864,1481.8970694469522
2020-11-12,Burkina Faso,Malawi,3.0,1.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,1.0,0.8,0.4,0.6,0.4,1.6,1.6,1514.127642725304,1505.7717198117912
2020-11-12,Gabon,Gambia,2.0,1.0,African Cup of Nations qualification,Franceville,Gabon,False,1.0,0.8,1.6,0.6,1.4,1.6,1.2,1524.9078704812944,1495.1289815395191
2020-11-12,Ghana,Sudan,2.0,0.0,African Cup of Nations qualification,Cape Coast,Ghana,False,1.0,1.2,1.6,0.2,1.2,2.2,1.4,1551.7324744780879,1480.3724261498119
2020-11-12,Cape Verde,Rwanda,0.0,0.0,African Cup of Nations qualification,Praia,Cape Verde,False,1.0,0.4,2.0,1.0,1.2,0.6,1.2,1490.4084140081309,1460.9033273654209
2020-11-12,Cameroon,Mozambique,4.0,1.0,African Cup of Nations qualification,Douala,Cameroon,False,1.0,0.6,1.6,0.6,0.6,1.2,2.2,1519.5712184811453,1521.2793042254132
2020-11-12,Zambia,Botswana,2.0,1.0,African Cup of Nations qualification,Lusaka,Zambia,False,1.0,0.8,0.0,1.8,0.6,1.0,0.4,1489.2413903124004,1455.450377060277
2020-11-12,Ivory Coast,Madagascar,2.0,1.0,African Cup of Nations qualification,Ebimpé,Ivory Coast,False,1.0,1.6,1.6,0.8,1.2,2.0,1.6,1553.5733542447788,1529.7585735481944
2020-11-12,Congo,Eswatini,2.0,0.0,African Cup of Nations qualification,Brazzaville,Congo,False,1.0,1.0,0.8,1.4,2.2,0.8,0.4,1491.0314243255111,1394.2337500864273
2020-11-12,Algeria,Zimbabwe,3.0,1.0,African Cup of Nations qualification,Algiers,Algeria,False,1.0,2.0,1.0,0.4,1.4,2.6,1.4,1611.4865469901733,1517.3007050265994
2020-11-13,South Africa,São Tomé and Príncipe,2.0,0.0,African Cup of Nations qualification,Durban,South Africa,False,1.0,0.6,1.2,1.0,1.8,1.2,1.2,1527.4849438698857,1471.5521676385697
2020-11-13,Colombia,Uruguay,0.0,3.0,FIFA World Cup qualification,Barranquilla,Colombia,False,4.0,1.4,1.4,0.4,1.4,2.2,1.6,1582.9844688172063,1546.1096551739054
2020-11-13,Chile,Peru,2.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,4.0,0.8,1.6,1.8,1.8,0.4,1.0,1478.3481788695206,1482.472891508433
2020-11-13,Mali,Namibia,1.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,1.0,1.2,1.4,0.8,1.6,1.6,1.8,1556.9768444983163,1499.180122704814
2020-11-13,Morocco,Central African Republic,4.0,1.0,African Cup of Nations qualification,Casablanca,Morocco,False,1.0,1.2,0.8,0.2,0.8,2.2,1.2,1559.2400113287017,1478.0905656784248
2020-11-13,Tunisia,Tanzania,1.0,0.0,African Cup of Nations qualification,Radès,Tunisia,False,1.0,1.6,1.0,0.6,1.6,1.8,1.0,1534.8243188309723,1467.7296574612246
2020-11-13,Niger,Ethiopia,1.0,0.0,African Cup of Nations qualification,Niamey,Niger,False,1.0,1.2,0.6,2.2,1.0,0.8,1.0,1452.248915306515,1480.7444536199114
2020-11-13,Nigeria,Sierra Leone,4.0,4.0,African Cup of Nations qualification,Benin City,Nigeria,False,1.0,2.0,0.8,1.2,1.2,2.4,1.0,1590.1724375494941,1486.5861883152472
2020-11-13,Brazil,Venezuela,1.0,0.0,FIFA World Cup qualification,São Paulo,Brazil,False,4.0,2.8,1.4,0.8,1.6,2.4,1.2,1591.9316367769911,1488.4936112305872
2020-11-14,Switzerland,Spain,1.0,1.0,UEFA Nations League,Basel,Switzerland,False,1.5,2.2,2.2,1.6,0.4,1.0,2.0,1539.1272449355981,1611.8866123453768
2020-11-14,Portugal,France,0.0,1.0,UEFA Nations League,Lisbon,Portugal,False,1.5,2.2,1.8,0.2,0.6,2.6,2.6,1632.4454495950213,1669.5583455718865
2020-11-14,Sweden,Croatia,2.0,1.0,UEFA Nations League,Stockholm,Sweden,False,1.5,0.8,1.8,1.6,2.4,0.6,1.2,1524.8026214295182,1544.6527595082332
2020-11-14,Germany,Ukraine,3.0,1.0,UEFA Nations League,Leipzig,Germany,False,1.5,2.6,1.2,1.4,1.8,1.8,1.4,1566.4417682475182,1590.594128852448
2020-11-14,Cyprus,Luxembourg,2.0,1.0,UEFA Nations League,Nicosia,Cyprus,False,1.5,0.2,1.2,2.2,1.0,0.2,1.8,1409.628176170288,1471.3372682919835
2020-11-14,Azerbaijan,Montenegro,0.0,0.0,UEFA Nations League,Zaprešić,Croatia,True,1.5,0.4,1.2,1.2,1.8,0.8,1.8,1413.198160800543,1457.5007200126588
2020-11-14,San Marino,Gibraltar,0.0,0.0,UEFA Nations League,Serravalle,San Marino,False,1.5,0.2,1.0,2.2,3.0,0.2,1.2,1320.2724590049488,1417.9727090319643
2020-11-14,Malta,Andorra,3.0,1.0,UEFA Nations League,Ta' Qali,Malta,False,1.5,1.0,0.0,1.2,1.0,1.0,0.4,1389.2939599629572,1379.6872077957764
2020-11-14,DR Congo,Angola,0.0,0.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,1.0,1.6,1.0,1.2,1.4,1.2,1.2,1495.7476662380163,1517.1255736022963
2020-11-14,Benin,Lesotho,1.0,0.0,African Cup of Nations qualification,Porto-Novo,Benin,False,1.0,0.6,1.2,0.8,1.6,1.0,0.8,1496.4478653564368,1485.371373818759
2020-11-14,Latvia,Faroe Islands,1.0,1.0,UEFA Nations League,Riga,Latvia,False,1.5,0.6,1.4,0.6,1.2,1.2,2.0,1388.5544484703346,1436.746782093462
2020-11-14,Egypt,Togo,1.0,0.0,African Cup of Nations qualification,Cairo,Egypt,False,1.0,1.0,1.0,0.4,1.0,1.6,1.0,1533.9984044725923,1483.5535909934931
2020-11-15,Wales,Republic of Ireland,1.0,0.0,UEFA Nations League,Cardiff,Wales,False,1.5,1.0,0.2,0.0,0.6,2.6,0.6,1562.999571094239,1484.2299517683807
2020-11-15,Bulgaria,Finland,1.0,2.0,UEFA Nations League,Sofia,Bulgaria,False,1.5,0.4,1.0,1.6,0.6,0.2,1.8,1439.2549931170502,1552.0675615850548
2020-11-15,Netherlands,Bosnia and Herzegovina,3.0,1.0,UEFA Nations League,Amsterdam,Netherlands,False,1.5,1.4,0.6,0.4,1.4,1.6,0.6,1574.424621171664,1491.1820464223863
2020-11-15,Italy,Poland,2.0,0.0,UEFA Nations League,Reggio Emilia,Italy,False,1.5,2.4,1.6,0.6,0.8,1.8,2.0,1625.7854069544155,1573.822245845695
2020-11-15,Belgium,England,2.0,0.0,UEFA Nations League,Leuven,Belgium,False,1.5,3.2,1.4,1.0,0.4,2.4,2.0,1678.043194037534,1592.4559667550297
2020-11-15,Denmark,Iceland,2.0,1.0,UEFA Nations League,Copenhagen,Denmark,False,1.5,1.0,1.0,0.6,2.6,1.6,0.6,1600.5012564935603,1454.4918428568185
2020-11-15,Austria,Northern Ireland,2.0,1.0,UEFA Nations League,Vienna,Austria,False,1.5,1.2,0.6,1.0,2.0,1.8,0.2,1561.3861555771134,1429.517482164627
2020-11-15,Romania,Norway,3.0,0.0,UEFA Nations League,Bucharest,Romania,False,1.5,1.0,2.4,2.0,1.0,0.8,1.8,1494.0276967696755,1564.4859337837686
2020-11-15,Slovakia,Scotland,1.0,0.0,UEFA Nations League,Trnava,Slovakia,False,1.5,1.0,1.0,1.2,0.4,1.0,2.2,1468.8346662184128,1555.9487721164273
2020-11-15,Turkey,Russia,3.0,2.0,UEFA Nations League,Istanbul,Turkey,False,1.5,1.0,2.4,0.8,0.8,1.2,2.2,1537.3056021835268,1601.3509677044333
2020-11-15,Hungary,Serbia,1.0,1.0,UEFA Nations League,Budapest,Hungary,False,1.5,1.6,1.0,1.0,1.0,2.0,1.2,1553.4796567392773,1540.0877957336818
2020-11-15,Czech Republic,Israel,1.0,0.0,UEFA Nations League,Plzeň,Czech Republic,False,1.5,1.2,1.2,1.2,1.2,1.2,1.2,1525.373902775306,1475.5444824060917
2020-11-15,Belarus,Lithuania,2.0,0.0,UEFA Nations League,Minsk,Belarus,False,1.5,1.2,0.6,1.2,2.0,1.4,1.0,1468.577806726842,1376.5909731687116
2020-11-15,Equatorial Guinea,Libya,1.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,1.0,1.2,2.8,1.2,2.2,1.4,1.2,1484.7783670919964,1464.372285431393
2020-11-15,North Macedonia,Estonia,2.0,1.0,UEFA Nations League,Skopje,North Macedonia,False,1.5,1.6,0.8,1.2,2.4,1.8,0.4,1558.3946760391307,1382.0193570242645
2020-11-15,Guinea-Bissau,Senegal,0.0,1.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,1.0,1.2,1.8,1.2,0.4,1.8,2.4,1489.4527086689295,1605.8059809941988
2020-11-15,Comoros,Kenya,2.0,1.0,African Cup of Nations qualification,Moroni,Comoros,False,1.0,0.6,1.2,0.8,1.6,1.2,1.2,1478.3157657544455,1498.0302031291976
2020-11-15,Chad,Guinea,1.0,1.0,African Cup of Nations qualification,N'Djamena,Chad,False,1.0,0.4,1.4,1.2,1.0,0.6,2.0,1451.7896158223923,1535.413528252405
2020-11-15,Burundi,Mauritania,3.0,1.0,African Cup of Nations qualification,Bujumbura,Burundi,False,1.0,0.6,0.6,1.6,0.2,0.6,1.4,1452.2572558624738,1514.4271775469651
2020-11-15,Albania,Kazakhstan,3.0,1.0,UEFA Nations League,Tirana,Albania,False,1.5,0.4,0.8,0.6,1.4,1.0,0.8,1458.9253336280296,1437.6348749848587
2020-11-15,Moldova,Greece,0.0,2.0,UEFA Nations League,Chișinău,Moldova,False,1.5,0.4,1.2,2.0,0.4,0.2,2.2,1385.654328646919,1528.4808082353381
2020-11-15,Slovenia,Kosovo,2.0,1.0,UEFA Nations League,Ljubljana,Slovenia,False,1.5,1.6,0.6,0.6,1.2,2.0,0.4,1512.4485506830258,1490.2686372155222
2020-11-15,Georgia,Armenia,1.0,2.0,UEFA Nations League,Tbilisi,Georgia,False,1.5,1.0,1.4,1.0,2.8,1.2,1.0,1526.0551325685783,1471.1744612594568
2020-11-16,Malawi,Burkina Faso,0.0,0.0,African Cup of Nations qualification,Blantyre,Malawi,False,1.0,0.6,1.4,1.0,0.8,1.4,2.0,1492.4987405630445,1527.4006219740506
2020-11-16,South Sudan,Uganda,1.0,0.0,African Cup of Nations qualification,Nairobi,Kenya,True,1.0,0.8,0.6,1.0,0.6,1.2,1.4,1418.875728728931,1534.889148214401
2020-11-16,Gambia,Gabon,2.0,1.0,African Cup of Nations qualification,Bakau,Gambia,False,1.0,1.6,1.0,1.4,0.8,1.2,1.6,1482.6917987049703,1537.3450533158432
2020-11-16,South Africa,São Tomé and Príncipe,4.0,2.0,African Cup of Nations qualification,Port Elizabeth,South Africa,False,1.0,1.0,1.0,0.8,1.8,1.8,1.2,1538.9142346757899,1460.1228768326655
2020-11-16,Mozambique,Cameroon,0.0,2.0,African Cup of Nations qualification,Maputo,Mozambique,False,1.0,1.6,1.4,1.2,0.8,2.0,1.6,1507.6124435469499,1533.2380791596086
2020-11-16,Eswatini,Congo,0.0,0.0,African Cup of Nations qualification,Manzini,Eswatini,False,1.0,0.4,1.2,2.2,1.0,0.2,1.4,1384.3277073710176,1500.9374670409209
2020-11-16,Botswana,Zambia,1.0,0.0,African Cup of Nations qualification,Francistown,Botswana,False,1.0,0.2,0.8,0.8,1.6,0.4,1.4,1443.168935799243,1501.5228315734346
2020-11-16,Zimbabwe,Algeria,2.0,2.0,African Cup of Nations qualification,Harare,Zimbabwe,False,1.0,1.2,2.4,1.2,0.4,1.4,3.0,1507.2997754393568,1621.487476577416
2020-11-17,Croatia,Portugal,2.0,3.0,UEFA Nations League,Split,Croatia,False,1.5,1.4,1.8,2.6,0.4,0.6,2.0,1529.0926713554643,1618.291064184954
2020-11-17,Montenegro,Cyprus,4.0,0.0,UEFA Nations League,Podgorica,Montenegro,False,1.5,1.2,0.4,0.4,1.2,2.0,0.8,1455.7758812620561,1425.61862955463
2020-11-17,Ecuador,Colombia,6.0,1.0,FIFA World Cup qualification,Quito,Ecuador,False,4.0,1.8,1.2,1.6,1.0,1.4,1.6,1495.226553686135,1565.2926685434984
2020-11-17,Gibraltar,Liechtenstein,1.0,1.0,UEFA Nations League,Gibraltar,Gibraltar,False,1.5,0.6,0.4,2.4,1.4,1.4,0.8,1414.2460509952423,1384.1540469822276
2020-11-17,Malta,Faroe Islands,1.0,1.0,UEFA Nations League,Ta' Qali,Malta,False,1.5,1.4,1.6,1.0,0.8,1.6,2.2,1402.5180095750923,1434.8723499893058
2020-11-17,Andorra,Latvia,0.0,5.0,UEFA Nations League,Andorra la Vella,Andorra,False,1.5,0.2,0.6,1.2,0.8,0.4,0.8,1366.4631581836413,1390.4288805744907
2020-11-17,France,Sweden,4.0,2.0,UEFA Nations League,Paris,France,False,1.5,1.6,0.6,0.6,1.8,2.6,0.6,1683.7127309819539,1540.3627095822872
2020-11-17,Luxembourg,Azerbaijan,0.0,0.0,UEFA Nations League,Luxembourg,Luxembourg,False,1.5,1.4,0.4,1.0,0.8,1.8,1.0,1455.3468149076416,1414.9229995511457
2020-11-17,Switzerland,Ukraine,3.0,0.0,UEFA Nations League,Lucerne,Switzerland,False,1.5,1.2,1.0,1.6,2.0,0.6,1.2,1542.3967736916984,1574.85249727082
