date,home_team,away_team,home_score,away_score,tournament
2005-06-15,Argentina,Túnez,2.0,1.0,Confederations Cup
2005-06-15,Alemania,Australia,4.0,3.0,Confederations Cup
2005-06-16,Brasil,Greece,3.0,0.0,Confederations Cup
2005-06-16,Japón,México,1.0,2.0,Confederations Cup
2005-06-18,Australia,Argentina,2.0,4.0,Confederations Cup
2005-06-18,Burkina Faso,RD Congo,2.0,0.0,FIFA World Cup qualification
2005-06-18,Alemania,Túnez,3.0,0.0,Confederations Cup
2005-06-18,Kenya,Marruecos,0.0,0.0,FIFA World Cup qualification
2005-06-18,Senegal,Togo,2.0,2.0,FIFA World Cup qualification
2005-06-18,South Africa,Ghana,0.0,2.0,FIFA World Cup qualification
2005-06-18,Uganda,Cape Verde,1.0,0.0,FIFA World Cup qualification
2005-06-19,Argelia,Zimbabwe,2.0,2.0,FIFA World Cup qualification
2005-06-19,Greece,Japón,0.0,1.0,Confederations Cup
2005-06-19,Costa de Marfil,Egipto,2.0,0.0,FIFA World Cup qualification
2005-06-19,Liberia,RD Congo,0.0,2.0,FIFA World Cup qualification
2005-06-19,México,Brasil,1.0,0.0,Confederations Cup
2005-06-21,Australia,Túnez,0.0,2.0,Confederations Cup
2005-06-21,Alemania,Argentina,2.0,2.0,Confederations Cup
2005-06-22,Greece,México,0.0,0.0,Confederations Cup
2005-06-22,Japón,Brasil,2.0,2.0,Confederations Cup
2005-06-25,Alemania,Brasil,2.0,3.0,Confederations Cup
2005-06-26,México,Argentina,1.0,1.0,Confederations Cup
2005-06-29,Brasil,Argentina,4.0,1.0,Confederations Cup
2005-06-29,Alemania,México,4.0,3.0,Confederations Cup
2005-07-01,Botswana,RD Congo,0.0,0.0,Friendly
2005-07-02,Canadá,Honduras,1.0,2.0,Friendly
2005-07-06,Colombia,Panamá,0.0,1.0,Gold Cup
2005-07-07,Canadá,Costa Rica,0.0,1.0,Gold Cup
2005-07-07,Estados Unidos,Cuba,4.0,1.0,Gold Cup
2005-07-08,South Africa,México,2.0,1.0,Gold Cup
2005-07-09,Estados Unidos,Canadá,2.0,0.0,Gold Cup
2005-07-10,Honduras,Colombia,2.0,1.0,Gold Cup
2005-07-10,Jamaica,South Africa,3.0,3.0,Gold Cup
2005-07-10,México,Guatemala,4.0,0.0,Gold Cup
2005-07-10,Panamá,Trinidad And Tobago,2.0,2.0,Gold Cup
2005-07-12,Canadá,Cuba,2.0,1.0,Gold Cup
2005-07-12,Colombia,Trinidad And Tobago,2.0,0.0,Gold Cup
2005-07-12,Honduras,Panamá,1.0,0.0,Gold Cup
2005-07-12,Estados Unidos,Costa Rica,0.0,0.0,Gold Cup
2005-07-13,Guatemala,South Africa,1.0,1.0,Gold Cup
2005-07-13,México,Jamaica,1.0,0.0,Gold Cup
2005-07-16,Estados Unidos,Jamaica,3.0,1.0,Gold Cup
2005-07-17,México,Colombia,1.0,2.0,Gold Cup
2005-07-17,South Africa,Panamá,1.0,1.0,Gold Cup
2005-07-21,Colombia,Panamá,2.0,3.0,Gold Cup
2005-07-21,Estados Unidos,Honduras,2.0,1.0,Gold Cup
2005-07-24,Estados Unidos,Panamá,0.0,0.0,Gold Cup
2005-07-30,Egipto,United Arab Emirates,0.0,0.0,Friendly
2005-07-31,North Korea,Japón,1.0,0.0,EAFF Championship
2005-07-31,Corea del Sur,China,1.0,1.0,EAFF Championship
2005-08-03,Japón,China,2.0,2.0,EAFF Championship
2005-08-04,Corea del Sur,North Korea,0.0,0.0,EAFF Championship
2005-08-07,Bahrain,Iraq,2.0,2.0,Friendly
2005-08-07,Corea del Sur,Japón,0.0,1.0,EAFF Championship
2005-08-13,Cyprus,Iraq,2.0,1.0,Friendly
2005-08-13,South Africa,Zambia,2.0,2.0,COSAFA Cup
2005-08-14,Corea del Sur,North Korea,3.0,0.0,Friendly
2005-08-16,RD Congo,Guinea,3.0,1.0,Friendly
2005-08-17,Angola,Cape Verde,2.0,1.0,Friendly
2005-08-17,Austria,Scotland,2.0,2.0,Friendly
2005-08-17,Bélgica,Greece,2.0,0.0,Friendly
2005-08-17,Bulgaria,Turquía,3.0,1.0,Friendly
2005-08-17,Croacia,Brasil,1.0,1.0,Friendly
2005-08-17,Dinamarca,Inglaterra,4.0,1.0,Friendly
2005-08-17,Ecuador,Venezuela,3.0,1.0,Friendly
2005-08-17,Estonia,Bosnia y Herzegovina,1.0,0.0,Friendly
2005-08-17,Francia,Costa de Marfil,3.0,0.0,Friendly
2005-08-17,Guatemala,Panamá,2.0,1.0,FIFA World Cup qualification
2005-08-17,Hungary,Argentina,1.0,2.0,Friendly
2005-08-17,Iceland,South Africa,4.0,1.0,Friendly
2005-08-17,Japón,Iran,2.0,1.0,FIFA World Cup qualification
2005-08-17,Jordania,Armenia,0.0,0.0,Friendly
2005-08-17,Corea del Sur,Arabia Saudita,0.0,1.0,FIFA World Cup qualification
2005-08-17,México,Costa Rica,2.0,0.0,FIFA World Cup qualification
2005-08-17,Marruecos,Togo,0.0,1.0,Friendly
2005-08-17,Países Bajos,Alemania,2.0,2.0,Friendly
2005-08-17,Noruega,Suiza,0.0,2.0,Friendly
2005-08-17,Paraguay,El Salvador,3.0,0.0,Friendly
2005-08-17,Portugal,Egipto,2.0,0.0,Friendly
2005-08-17,Senegal,Ghana,0.0,0.0,Friendly
2005-08-17,España,Uruguay,2.0,0.0,Friendly
2005-08-17,Suecia,Czech Republic,2.0,1.0,Friendly
2005-08-17,Túnez,Kenya,1.0,0.0,FIFA World Cup qualification
2005-08-17,Estados Unidos,Trinidad And Tobago,1.0,0.0,FIFA World Cup qualification
2005-08-17,Uzbekistán,Kuwait,3.0,2.0,FIFA World Cup qualification
2005-08-24,Iran,Libya,4.0,0.0,Friendly
2005-09-03,Armenia,Países Bajos,0.0,1.0,FIFA World Cup qualification
2005-09-03,Australia,Solomon Islands,7.0,0.0,FIFA World Cup qualification
2005-09-03,Bolivia,Ecuador,1.0,2.0,FIFA World Cup qualification
2005-09-03,Bosnia y Herzegovina,Bélgica,1.0,0.0,FIFA World Cup qualification
2005-09-03,Burkina Faso,South Africa,3.0,1.0,FIFA World Cup qualification
2005-09-03,Francia,Faroe Islands,3.0,0.0,FIFA World Cup qualification
2005-09-03,Iceland,Croacia,1.0,3.0,FIFA World Cup qualification
2005-09-03,Kenya,Túnez,0.0,2.0,FIFA World Cup qualification
2005-09-03,Mali,RD Congo,2.0,0.0,FIFA World Cup qualification
2005-09-03,Marruecos,Botswana,1.0,0.0,FIFA World Cup qualification
2005-09-03,Panamá,Costa Rica,1.0,3.0,FIFA World Cup qualification
2005-09-03,Paraguay,Argentina,1.0,0.0,FIFA World Cup qualification
2005-09-03,Polonia,Austria,3.0,2.0,FIFA World Cup qualification
2005-09-03,Portugal,Luxembourg,6.0,0.0,FIFA World Cup qualification
2005-09-03,Romania,Czech Republic,2.0,0.0,FIFA World Cup qualification
2005-09-03,Scotland,Italia,1.0,1.0,FIFA World Cup qualification
2005-09-03,Slovakia,Alemania,2.0,0.0,Friendly
2005-09-03,Slovenia,Noruega,2.0,3.0,FIFA World Cup qualification
2005-09-03,España,Canadá,2.0,1.0,Friendly
2005-09-03,Suecia,Bulgaria,3.0,0.0,FIFA World Cup qualification
2005-09-03,Suiza,Israel,1.0,1.0,FIFA World Cup qualification
2005-09-03,Turquía,Dinamarca,2.0,2.0,FIFA World Cup qualification
2005-09-03,Estados Unidos,México,2.0,0.0,FIFA World Cup qualification
2005-09-03,Wales,Inglaterra,0.0,1.0,FIFA World Cup qualification
2005-09-03,Zambia,Senegal,0.0,1.0,FIFA World Cup qualification
2005-09-04,Argelia,Nigeria,2.0,5.0,FIFA World Cup qualification
2005-09-04,Brasil,Chile,5.0,0.0,FIFA World Cup qualification
2005-09-04,RD Congo,Cape Verde,2.0,1.0,FIFA World Cup qualification
2005-09-04,Egipto,Benin,4.0,1.0,FIFA World Cup qualification
2005-09-04,Ghana,Uganda,2.0,0.0,FIFA World Cup qualification
2005-09-04,Costa de Marfil,Cameroon,2.0,3.0,FIFA World Cup qualification
2005-09-04,Uruguay,Colombia,3.0,2.0,FIFA World Cup qualification
2005-09-06,Solomon Islands,Australia,1.0,2.0,FIFA World Cup qualification
2005-09-07,Azerbaijan,Austria,0.0,0.0,FIFA World Cup qualification
2005-09-07,Bélgica,San Marino,8.0,0.0,FIFA World Cup qualification
2005-09-07,Cyprus,Suiza,1.0,3.0,FIFA World Cup qualification
2005-09-07,Czech Republic,Armenia,4.0,1.0,FIFA World Cup qualification
2005-09-07,Alemania,South Africa,4.0,2.0,Friendly
2005-09-07,Guatemala,Estados Unidos,0.0,0.0,FIFA World Cup qualification
2005-09-07,Hungary,Suecia,0.0,1.0,FIFA World Cup qualification
2005-09-07,Republic Of Ireland,Francia,0.0,1.0,FIFA World Cup qualification
2005-09-07,Japón,Honduras,5.0,4.0,Friendly
2005-09-07,Lithuania,Bosnia y Herzegovina,0.0,1.0,FIFA World Cup qualification
2005-09-07,Malta,Croacia,1.0,1.0,FIFA World Cup qualification
2005-09-07,México,Panamá,5.0,0.0,FIFA World Cup qualification
2005-09-07,Países Bajos,Andorra,4.0,0.0,FIFA World Cup qualification
2005-09-07,Northern Ireland,Inglaterra,1.0,0.0,FIFA World Cup qualification
2005-09-07,Noruega,Scotland,1.0,2.0,FIFA World Cup qualification
2005-09-07,Russia,Portugal,0.0,0.0,FIFA World Cup qualification
2005-09-07,España,Serbia,1.0,1.0,FIFA World Cup qualification
2005-09-07,Ucrania,Turquía,0.0,1.0,FIFA World Cup qualification
2005-09-25,Zambia,RD Congo,2.0,2.0,Friendly
2005-09-27,RD Congo,Zambia,0.0,0.0,Friendly
2005-10-08,Bélgica,España,0.0,2.0,FIFA World Cup qualification
2005-10-08,Bosnia y Herzegovina,San Marino,3.0,0.0,FIFA World Cup qualification
2005-10-08,Cameroon,Egipto,1.0,1.0,FIFA World Cup qualification
2005-10-08,Cape Verde,Ghana,0.0,4.0,FIFA World Cup qualification
2005-10-08,Colombia,Chile,1.0,1.0,FIFA World Cup qualification
2005-10-08,RD Congo,Togo,2.0,3.0,FIFA World Cup qualification
2005-10-08,Costa Rica,Estados Unidos,3.0,0.0,FIFA World Cup qualification
2005-10-08,Croacia,Suecia,1.0,0.0,FIFA World Cup qualification
2005-10-08,Czech Republic,Países Bajos,0.0,2.0,FIFA World Cup qualification
2005-10-08,Ecuador,Uruguay,0.0,0.0,FIFA World Cup qualification
2005-10-08,Inglaterra,Austria,1.0,0.0,FIFA World Cup qualification
2005-10-08,Gabon,Argelia,0.0,0.0,FIFA World Cup qualification
2005-10-08,Latvia,Japón,2.0,2.0,Friendly
2005-10-08,México,Guatemala,5.0,2.0,FIFA World Cup qualification
2005-10-08,Noruega,Moldova,1.0,0.0,FIFA World Cup qualification
2005-10-08,Panamá,Trinidad And Tobago,0.0,1.0,FIFA World Cup qualification
2005-10-08,Portugal,Liechtenstein,2.0,1.0,FIFA World Cup qualification
2005-10-08,Scotland,Belarus,0.0,1.0,FIFA World Cup qualification
2005-10-08,Senegal,Mali,3.0,0.0,FIFA World Cup qualification
2005-10-08,South Africa,RD Congo,2.0,2.0,FIFA World Cup qualification
2005-10-08,Sudan,Costa de Marfil,1.0,3.0,FIFA World Cup qualification
2005-10-08,Suiza,Francia,1.0,1.0,FIFA World Cup qualification
2005-10-08,Túnez,Marruecos,2.0,2.0,FIFA World Cup qualification
2005-10-08,Turquía,Alemania,2.0,1.0,Friendly
2005-10-08,Uzbekistán,Bahrain,1.0,1.0,FIFA World Cup qualification
2005-10-08,Venezuela,Paraguay,0.0,1.0,FIFA World Cup qualification
2005-10-09,Argentina,Perú,2.0,0.0,FIFA World Cup qualification
2005-10-09,Australia,Jamaica,5.0,0.0,Friendly
2005-10-09,Bolivia,Brasil,1.0,1.0,FIFA World Cup qualification
2005-10-11,Qatar,Iraq,0.0,0.0,Friendly
2005-10-12,Albania,Turquía,0.0,1.0,FIFA World Cup qualification
2005-10-12,Austria,Northern Ireland,2.0,0.0,FIFA World Cup qualification
2005-10-12,Bahrain,Uzbekistán,0.0,0.0,FIFA World Cup qualification
2005-10-12,Belarus,Noruega,0.0,1.0,FIFA World Cup qualification
2005-10-12,Brasil,Venezuela,3.0,0.0,FIFA World Cup qualification
2005-10-12,Chile,Ecuador,0.0,0.0,FIFA World Cup qualification
2005-10-12,Inglaterra,Polonia,2.0,1.0,FIFA World Cup qualification
2005-10-12,Finland,Czech Republic,0.0,3.0,FIFA World Cup qualification
2005-10-12,Francia,Cyprus,4.0,0.0,FIFA World Cup qualification
2005-10-12,Alemania,China,1.0,0.0,Friendly
2005-10-12,Hungary,Croacia,0.0,0.0,FIFA World Cup qualification
2005-10-12,Republic Of Ireland,Suiza,0.0,0.0,FIFA World Cup qualification
2005-10-12,Corea del Sur,Iran,2.0,0.0,Friendly
2005-10-12,Lithuania,Bélgica,1.0,1.0,FIFA World Cup qualification
2005-10-12,Países Bajos,North Macedonia,0.0,0.0,FIFA World Cup qualification
2005-10-12,Paraguay,Colombia,0.0,1.0,FIFA World Cup qualification
2005-10-12,Portugal,Latvia,3.0,0.0,FIFA World Cup qualification
2005-10-12,San Marino,España,0.0,6.0,FIFA World Cup qualification
2005-10-12,Serbia,Bosnia y Herzegovina,1.0,0.0,FIFA World Cup qualification
2005-10-12,Slovenia,Scotland,0.0,3.0,FIFA World Cup qualification
2005-10-12,Suecia,Iceland,3.0,1.0,FIFA World Cup qualification
2005-10-12,Trinidad And Tobago,México,2.0,1.0,FIFA World Cup qualification
2005-10-12,Ucrania,Japón,1.0,0.0,Friendly
2005-10-12,Uruguay,Argentina,1.0,0.0,FIFA World Cup qualification
2005-10-12,Estados Unidos,Panamá,2.0,0.0,FIFA World Cup qualification
2005-10-26,México,Uruguay,3.0,1.0,Friendly
2005-10-27,Bahrain,Panamá,5.0,0.0,Friendly
2005-11-09,Francia,Costa Rica,3.0,2.0,Friendly
2005-11-11,RD Congo,Túnez,2.0,2.0,Friendly
2005-11-11,Paraguay,Togo,4.0,2.0,Friendly
2005-11-12,Inglaterra,Argentina,3.0,2.0,Friendly
2005-11-12,Francia,Alemania,0.0,0.0,Friendly
2005-11-12,Corea del Sur,Suecia,2.0,2.0,Friendly
2005-11-12,Países Bajos,Italia,1.0,3.0,Friendly
2005-11-12,Noruega,Czech Republic,0.0,1.0,FIFA World Cup qualification
2005-11-12,Portugal,Croacia,2.0,0.0,Friendly
2005-11-12,Romania,Costa de Marfil,1.0,2.0,Friendly
2005-11-12,Scotland,Estados Unidos,1.0,1.0,Friendly
2005-11-12,South Africa,Senegal,2.0,3.0,Friendly
2005-11-12,España,Slovakia,5.0,1.0,FIFA World Cup qualification
2005-11-12,Suiza,Turquía,2.0,0.0,FIFA World Cup qualification
2005-11-12,United Arab Emirates,Brasil,0.0,8.0,Friendly
2005-11-12,Uruguay,Australia,1.0,0.0,FIFA World Cup qualification
2005-11-13,Ecuador,Polonia,0.0,3.0,Friendly
2005-11-13,Iran,Togo,2.0,0.0,Friendly
2005-11-14,Arabia Saudita,Ghana,1.0,3.0,Friendly
2005-11-15,Marruecos,Cameroon,0.0,0.0,Friendly
2005-11-15,Northern Ireland,Portugal,1.0,1.0,Friendly
2005-11-16,Australia,Uruguay,1.0,0.0,FIFA World Cup qualification
2005-11-16,Czech Republic,Noruega,1.0,0.0,FIFA World Cup qualification
2005-11-16,Egipto,Túnez,1.0,2.0,Friendly
2005-11-16,Georgia,Jordania,3.0,2.0,Friendly
2005-11-16,Costa de Marfil,Italia,1.0,1.0,Friendly
2005-11-16,Japón,Angola,1.0,0.0,Friendly
2005-11-16,Corea del Sur,Serbia,2.0,0.0,Friendly
2005-11-16,Libya,RD Congo,2.0,1.0,Friendly
2005-11-16,Luxembourg,Canadá,0.0,1.0,Friendly
2005-11-16,México,Bulgaria,0.0,3.0,Friendly
2005-11-16,Qatar,Argentina,0.0,3.0,Friendly
2005-11-16,Slovakia,España,1.0,1.0,FIFA World Cup qualification
2005-11-16,Turquía,Suiza,4.0,2.0,FIFA World Cup qualification
2005-11-26,Kuwait,Iraq,0.0,0.0,Friendly
2005-12-01,Iraq,Palestine,4.0,0.0,Friendly
2005-12-03,Arabia Saudita,Palestine,2.0,0.0,Friendly
2005-12-05,Iraq,Arabia Saudita,5.0,1.0,Friendly
2005-12-08,Iraq,Arabia Saudita,2.0,0.0,Friendly
2005-12-10,Syria,Iraq,2.0,2.0,Friendly
2005-12-11,RD Congo,Zambia,1.0,1.0,Friendly
2005-12-14,México,Hungary,2.0,0.0,Friendly
2005-12-14,Zambia,RD Congo,4.0,1.0,Friendly
2005-12-25,Galicia,Uruguay,3.0,2.0,Friendly
2005-12-27,Ecuador,Senegal,1.0,2.0,Friendly
2005-12-27,Egipto,Uganda,2.0,0.0,Friendly
2005-12-28,Catalonia,Paraguay,1.0,1.0,Friendly
2005-12-29,Ecuador,Uganda,1.0,2.0,Friendly
2005-12-29,Egipto,Senegal,4.0,2.0,Friendly
2006-01-02,Qatar,Libya,2.0,0.0,Friendly
2006-01-05,Egipto,Zimbabwe,2.0,0.0,Friendly
2006-01-09,Marruecos,RD Congo,3.0,0.0,Friendly
2006-01-11,Ghana,Togo,0.0,1.0,Friendly
2006-01-12,Túnez,Libya,1.0,0.0,Friendly
2006-01-14,Egipto,South Africa,1.0,2.0,Friendly
2006-01-14,Marruecos,Zimbabwe,1.0,0.0,Friendly
2006-01-14,Senegal,RD Congo,0.0,0.0,Friendly
2006-01-15,Túnez,Ghana,2.0,0.0,Friendly
2006-01-17,Costa de Marfil,Jordania,2.0,0.0,Friendly
2006-01-17,Marruecos,Angola,2.0,2.0,Friendly
2006-01-18,Arabia Saudita,Suecia,1.0,1.0,Friendly
2006-01-18,United Arab Emirates,Corea del Sur,1.0,0.0,Friendly
2006-01-20,Egipto,Libya,3.0,0.0,African Cup of Nations
2006-01-21,Greece,Corea del Sur,1.0,1.0,Friendly
2006-01-21,Marruecos,Costa de Marfil,0.0,1.0,African Cup of Nations
2006-01-21,Arabia Saudita,Finland,1.0,1.0,Friendly
2006-01-21,Togo,RD Congo,0.0,2.0,African Cup of Nations
2006-01-22,South Africa,Guinea,0.0,2.0,African Cup of Nations
2006-01-22,Túnez,Zambia,4.0,1.0,African Cup of Nations
2006-01-22,Estados Unidos,Canadá,0.0,0.0,Friendly
2006-01-23,Jordania,Suecia,0.0,0.0,Friendly
2006-01-23,Nigeria,Ghana,1.0,0.0,African Cup of Nations
2006-01-23,Zimbabwe,Senegal,0.0,2.0,African Cup of Nations
2006-01-24,Egipto,Marruecos,0.0,0.0,African Cup of Nations
2006-01-24,Libya,Costa de Marfil,1.0,2.0,African Cup of Nations
2006-01-25,Angola,RD Congo,0.0,0.0,African Cup of Nations
2006-01-25,Ecuador,Honduras,1.0,0.0,Friendly
2006-01-25,Finland,Corea del Sur,0.0,1.0,Friendly
2006-01-25,México,Noruega,2.0,1.0,Friendly
2006-01-25,Arabia Saudita,Greece,1.0,1.0,Friendly
2006-01-26,Túnez,South Africa,2.0,0.0,African Cup of Nations
2006-01-27,Ghana,Senegal,1.0,0.0,African Cup of Nations
2006-01-27,Arabia Saudita,Lebanon,1.0,2.0,Friendly
2006-01-28,Egipto,Costa de Marfil,3.0,1.0,African Cup of Nations
2006-01-28,Libya,Marruecos,0.0,0.0,African Cup of Nations
2006-01-29,Cameroon,RD Congo,2.0,0.0,African Cup of Nations
2006-01-29,Corea del Sur,Croacia,2.0,0.0,Lunar New Year Cup
2006-01-29,Estados Unidos,Noruega,5.0,0.0,Friendly
2006-01-30,Túnez,Guinea,0.0,3.0,African Cup of Nations
2006-01-30,Zambia,South Africa,1.0,0.0,African Cup of Nations
2006-01-31,Ghana,Zimbabwe,1.0,2.0,African Cup of Nations
2006-01-31,Nigeria,Senegal,2.0,1.0,African Cup of Nations
2006-02-01,Hong Kong,Croacia,0.0,4.0,Lunar New Year Cup
2006-02-01,Thailand,Jordania,0.0,0.0,Friendly
2006-02-03,Egipto,RD Congo,4.0,1.0,African Cup of Nations
2006-02-03,Guinea,Senegal,2.0,3.0,African Cup of Nations
2006-02-04,Cameroon,Costa de Marfil,1.0,1.0,African Cup of Nations
2006-02-04,Nigeria,Túnez,1.0,1.0,African Cup of Nations
2006-02-07,Egipto,Senegal,2.0,1.0,African Cup of Nations
2006-02-07,Kuwait,Jordania,2.0,1.0,Friendly
2006-02-07,Nigeria,Costa de Marfil,0.0,1.0,African Cup of Nations
2006-02-09,Senegal,Nigeria,0.0,1.0,African Cup of Nations
2006-02-10,Egipto,Costa de Marfil,0.0,0.0,African Cup of Nations
2006-02-10,Estados Unidos,Japón,3.0,2.0,Friendly
2006-02-11,Costa Rica,Corea del Sur,1.0,0.0,Friendly
2006-02-13,Oman,Iraq,1.0,0.0,Friendly
2006-02-14,Jordania,Kazakhstan,2.0,0.0,Friendly
2006-02-14,Qatar,Tajikistan,2.0,0.0,Friendly
2006-02-14,Arabia Saudita,Syria,1.0,1.0,Friendly
2006-02-15,México,Corea del Sur,0.0,1.0,Friendly
2006-02-16,Thailand,Iraq,4.0,3.0,Friendly
2006-02-18,Japón,Finland,2.0,0.0,Friendly
2006-02-19,Nueva Zelanda,Malaysia,1.0,0.0,Friendly
2006-02-19,Estados Unidos,Guatemala,4.0,0.0,Friendly
2006-02-22,Bahrain,Australia,1.0,3.0,AFC Asian Cup qualification
2006-02-22,Hong Kong,Qatar,0.0,3.0,AFC Asian Cup qualification
2006-02-22,Iran,Taiwan,4.0,0.0,AFC Asian Cup qualification
2006-02-22,Japón,India,6.0,0.0,AFC Asian Cup qualification
2006-02-22,Jordania,Pakistan,3.0,0.0,AFC Asian Cup qualification
2006-02-22,Singapore,Iraq,2.0,0.0,AFC Asian Cup qualification
2006-02-22,Syria,Corea del Sur,1.0,2.0,AFC Asian Cup qualification
2006-02-22,Uzbekistán,Bangladesh,5.0,0.0,AFC Asian Cup qualification
2006-02-22,Yemen,Arabia Saudita,0.0,4.0,AFC Asian Cup qualification
2006-02-23,Nueva Zelanda,Malaysia,2.0,1.0,Friendly
2006-02-28,Argelia,Burkina Faso,0.0,0.0,Friendly
2006-02-28,Bosnia y Herzegovina,Japón,2.0,2.0,Friendly
2006-03-01,Argentina,Croacia,2.0,3.0,Friendly
2006-03-01,Austria,Canadá,0.0,2.0,Friendly
2006-03-01,Inglaterra,Uruguay,2.0,1.0,Friendly
2006-03-01,Francia,Slovakia,1.0,2.0,Friendly
2006-03-01,Iran,Costa Rica,3.0,2.0,Friendly
2006-03-01,Iraq,China,2.0,1.0,AFC Asian Cup qualification
2006-03-01,Republic Of Ireland,Suecia,3.0,0.0,Friendly
2006-03-01,Italia,Alemania,4.0,1.0,Friendly
2006-03-01,Corea del Sur,Angola,1.0,0.0,Friendly
2006-03-01,Luxembourg,Bélgica,0.0,2.0,Friendly
2006-03-01,México,Ghana,1.0,0.0,Friendly
2006-03-01,Países Bajos,Ecuador,1.0,0.0,Friendly
2006-03-01,Oman,Jordania,3.0,0.0,AFC Asian Cup qualification
2006-03-01,Polonia,Estados Unidos,0.0,1.0,Friendly
2006-03-01,Qatar,Uzbekistán,2.0,1.0,AFC Asian Cup qualification
2006-03-01,Russia,Brasil,0.0,1.0,Friendly
2006-03-01,Arabia Saudita,Portugal,0.0,3.0,Friendly
2006-03-01,Scotland,Suiza,1.0,3.0,Friendly
2006-03-01,Senegal,Noruega,2.0,1.0,Friendly
2006-03-01,España,Costa de Marfil,3.0,2.0,Friendly
2006-03-01,Túnez,Serbia,0.0,1.0,Friendly
2006-03-01,Turquía,Czech Republic,2.0,2.0,Friendly
2006-03-01,Venezuela,Colombia,1.0,1.0,Friendly
2006-03-01,Wales,Paraguay,0.0,0.0,Friendly
2006-03-15,Arabia Saudita,Iraq,2.0,2.0,Friendly
2006-03-22,Alemania,Estados Unidos,4.0,1.0,Friendly
2006-03-28,Arabia Saudita,Polonia,1.0,2.0,Friendly
2006-03-29,México,Paraguay,2.0,1.0,Friendly
2006-03-30,Japón,Ecuador,1.0,0.0,Friendly
2006-04-11,Estados Unidos,Jamaica,1.0,1.0,Friendly
2006-04-12,Azerbaijan,Turquía,1.0,1.0,Friendly
2006-04-25,Chile,Nueva Zelanda,4.0,1.0,Friendly
2006-04-27,Chile,Nueva Zelanda,1.0,0.0,Friendly
2006-05-05,México,Venezuela,1.0,0.0,Friendly
2006-05-09,Japón,Bulgaria,1.0,2.0,Kirin Cup
2006-05-10,Lesotho,South Africa,0.0,0.0,Friendly
2006-05-11,Bélgica,Arabia Saudita,2.0,1.0,Friendly
2006-05-11,Bulgaria,Scotland,1.0,5.0,Kirin Cup
2006-05-12,México,RD Congo,2.0,1.0,Friendly
2006-05-13,Japón,Scotland,0.0,0.0,Kirin Cup
2006-05-14,Arabia Saudita,Togo,1.0,0.0,Friendly
2006-05-20,Slovakia,Bélgica,1.0,1.0,Friendly
2006-05-20,South Africa,Eswatini,1.0,0.0,COSAFA Cup
2006-05-21,Botswana,South Africa,0.0,0.0,COSAFA Cup
2006-05-21,Northern Ireland,Uruguay,0.0,1.0,Friendly
2006-05-23,Austria,Croacia,1.0,4.0,Friendly
2006-05-23,Corea del Sur,Senegal,1.0,1.0,Friendly
2006-05-23,Romania,Uruguay,0.0,2.0,Friendly
2006-05-23,Estados Unidos,Marruecos,0.0,1.0,Friendly
2006-05-24,Bélgica,Turquía,3.0,3.0,Friendly
2006-05-24,Colombia,Ecuador,1.0,1.0,Friendly
2006-05-24,Hungary,Nueva Zelanda,2.0,0.0,Friendly
2006-05-24,Noruega,Paraguay,2.0,2.0,Friendly
2006-05-25,Australia,Greece,1.0,0.0,Friendly
2006-05-25,Suecia,Finland,0.0,0.0,Friendly
2006-05-26,Czech Republic,Arabia Saudita,2.0,0.0,Friendly
2006-05-26,Corea del Sur,Bosnia y Herzegovina,2.0,0.0,Friendly
2006-05-26,Turquía,Ghana,1.0,1.0,Friendly
2006-05-26,Estados Unidos,Venezuela,2.0,0.0,Friendly
2006-05-27,Dinamarca,Paraguay,1.0,1.0,Friendly
2006-05-27,Francia,México,1.0,0.0,Friendly
2006-05-27,Georgia,Nueva Zelanda,1.0,3.0,Friendly
2006-05-27,Alemania,Luxembourg,7.0,0.0,Friendly
2006-05-27,Países Bajos,Cameroon,1.0,0.0,Friendly
2006-05-27,Portugal,Cape Verde,4.0,1.0,Friendly
2006-05-27,Romania,Colombia,0.0,0.0,Friendly
2006-05-27,Serbia,Uruguay,1.0,1.0,Friendly
2006-05-27,España,Russia,0.0,0.0,Friendly
2006-05-27,Suiza,Costa de Marfil,1.0,1.0,Friendly
2006-05-28,Croacia,Iran,2.0,2.0,Friendly
2006-05-28,North Macedonia,Ecuador,2.0,1.0,Friendly
2006-05-28,Marruecos,Mali,0.0,1.0,Friendly
2006-05-28,Turquía,Estonia,1.0,1.0,Friendly
2006-05-28,Estados Unidos,Latvia,1.0,0.0,Friendly
2006-05-29,Jamaica,Ghana,1.0,4.0,Friendly
2006-05-30,Argentina,Angola,2.0,0.0,Friendly
2006-05-30,Chile,Costa de Marfil,1.0,1.0,Friendly
